"slug","city_name_ru","hotel_name","image_url","star_rating","region_id","tripadvisor_rating","max_tripadvisor_rating","facilities","price"
"villa_deeptown","Севастополь","Вилла DeepTown","https://cdn.ostrovok.ru/t/orig/extranet/6a/7b/6a7b6ecec6b8d0e5482d8970b90faa9fa588cf8e.jpeg",,6023788,0,5,"",3060.00
"lyubomore","Севастополь","Апартаменты Любоморье","https://cdn.ostrovok.ru/t/orig/extranet/06/61/0661e12cef48789c708759353544d1b86693fd5e.jpeg",,6023788,0,5,"",2000.00
"ekonom_uyut_motel","Севастополь","Ekonom Uyut Motel","https://cdn.ostrovok.ru/t/orig/second2/1430218447/0464058fdc042c8109af45d0737a3cf8.jpg",,6023788,0,5,"Бесплатный интернет,Парковка",2080.87
"maksimova_dacha","Севастополь","Максимова Дача","https://cdn.ostrovok.ru/t/orig/extranet/media/c6636004530847a097c9d38560240629.jpg",,6023788,0,5,"",2131.71
"apartamenty_v_sevastopole","Севастополь","Апартаменты на Большой Морской, 48","https://cdn.ostrovok.ru/t/orig/extranet/a8/02/a802e0e46407e0eff5c30c68678604033d2729a3.jpeg",,6023788,0,5,"",2000.00
"aurelia_guesthouse_","Севастополь","Гостевой дом Аурелия","https://cdn.ostrovok.ru/t/orig/extranet/media/bd6832de3fc543af9431ac2bc9a2cd9b.jpg",,6023788,0,5,"",3200.00
"pskov_city_hostel","Псков","Хостел Псков Сити","https://cdn.ostrovok.ru/t/orig/extranet/88/c1/88c14cc01afb4824f823765c3081d6f924b0afd1.jpeg",,6025639,4.5,5,"",909.72
"cottage_u_gremyachey_bashni","Псков","Cottage U Gremyachey Bashni","https://cdn.ostrovok.ru/t/orig/second/c9/8e/c98e80244444b97ccccd9bddd4216a7c2d6e094a.jpeg",,6025639,0,5,"",7439.54
"baza_otdykha_kalatskoe","Псков","База отдыха Калацкое","https://cdn.ostrovok.ru/t/orig/second/65/1a/651a61a4c4a79d9adf1976f3140547132eee61c3.jpeg",,6025639,0,5,"",1600.00
"apartment_na_izhorskogo_batalyona","Псков","Apartment na Izhorskogo Batalyona","https://cdn.ostrovok.ru/t/orig/second/f0/f4/f0f40cd616b2e4bb16bfd36c44fd3c0eee1c30dc.jpeg",,6025639,0,5,"",2207.98
"pushkin","Псков","Отель Пушкинъ","https://cdn.ostrovok.ru/t/orig/extranet/media/2756d0ac5bef4fb3a97800b68afed3e4.jpg",,6025639,4,5,"",1886.00
"bastionnaya_apartment","Псков","Bastionnaya Apartment","https://cdn.ostrovok.ru/t/orig/second/3e/8b/3e8bd6d589fce62141627191427ceafc4c04a89d.jpeg",,6025639,0,5,"",2207.98
"pskov_design_apartments","Псков","Апартаменты Pskov Design Apartments","https://cdn.ostrovok.ru/t/orig/extranet/da/d5/dad5207a591e4836a0fbed7fd97e040824fa31d9.jpeg",,6025639,0,5,"",2940.00
"kolos_2","Псков","Гостиница Колос","https://cdn.ostrovok.ru/t/orig/second2/1389628657/3746f135f30ce702a48cc0786a07cbde.jpg",,6025639,4,5,"",2981.93
"schastlivyij_sluchaj_minihotel_2","Псков","Мини-Отель Счастливый Случай","https://cdn.ostrovok.ru/t/orig/extranet/21/a9/21a9fda2fe4391dff3a46b6405c0b589e08164ac.jpeg",,6025639,0,5,"",900.00
"otdyh_u_ozera","Псков","Otdyh U Ozera","https://cdn.ostrovok.ru/t/orig/second/3d/bc/3dbc7b22a2f5d767f7e3f0fe7033878850670f87.jpeg",,6025639,0,5,"",7439.54
"zolotaya_naberezhnaya_hotel","Псков","Гостиница Золотая Набережная","https://cdn.ostrovok.ru/t/orig/extranet/media/35017c56a8124f8998684afc15709e3a.JPG",,6025639,0,5,"",3397.73
"u_klena_holiday_home","Псков","U Klena Holiday Home","https://cdn.ostrovok.ru/t/orig/second/02/15/0215003a3f39e26e63823ca12969dc32401c8c06.jpeg",,6025639,0,5,"",7439.54
"pleskov_2","Псков","Pleskov","https://cdn.ostrovok.ru/t/orig/ostrovok/d8/21/d82166dba218432de1648cb5162ca78799dfb956.jpeg",,6025639,0,5,"",2981.93
"apartamentyi_na_vladimirskoj_7a","Псков","Апартаменты на Владимирской 7А","https://cdn.ostrovok.ru/t/orig/extranet/94/96/9496331345d9d2396673d818ade65ae56c6ad304.jpeg",,6025639,0,5,"",2207.98
"pokrovka_center_apartaments","Псков","Апартаменты Покровка Центр","https://cdn.ostrovok.ru/t/orig/extranet/7e/29/7e297cf72bb94d737e706e493a17a3db769e08ca.jpeg",,6025639,0,5,"Бесплатный интернет,Парковка,Трансфер",2207.98
"kamelot_6","Псков","Апарт-отель Камелот","https://cdn.ostrovok.ru/t/orig/extranet/fc/68/fc680ad2622a1680ddce62230c714a6c1e295c63.jpeg",,6025639,0,5,"",2000.00
"avatar_hotel","Псков","Отель Аватар","https://cdn.ostrovok.ru/t/orig/second/01/5e/015e6a8bdca0104cd738ed8bde54a081c97cfcb6.jpeg",,6025639,4,5,"",1600.00
"dvor_podznoeva_business_building_3","Псков","Dvor Podznoeva Business Building","https://cdn.ostrovok.ru/t/orig/carsolize/69/ac/69ac29d8afcee738cc328adcf659d2da858cdba3.jpeg",,6025639,0,5,"",2745.00
"chemodan_apartments","Псков","Апартаменты Чемодан","https://cdn.ostrovok.ru/t/orig/extranet/media/1bd7ab9efc7d4e9da5c3df9fc76664c7.jpg",,6025639,4.5,5,"",2207.98
"bear_house_2","Псков","Bear House","https://cdn.ostrovok.ru/t/orig/second/02/ec/02ec67f7f7600e027a525fbfdcaba9f357a26649.jpeg",,6025639,0,5,"",7439.54
"samui_art_villa","Самуи","Samui Art Villa","https://cdn.ostrovok.ru/t/orig/second/92/95/9295f1838a69d6a8780f6ea1221f593d63db249a.jpeg",,6035013,0,5,"",18550.03
"lemon_tree_resort","Самуи","Lemon Tree Resort","https://cdn.ostrovok.ru/t/orig/mec/hotels/5000000/4980000/4976600/4976562/4976562_124_b.jpg",,6035013,4,5,"",2314.58
"the_ocean_resort_samui","Самуи","Samui Orchid The Ocean Resort","https://cdn.ostrovok.ru/t/orig/mec/24/4f/244f1221ac015ac4da7efc4e0d58cfd7d39d5c45.jpeg",,6035013,3,5,"",6193.78
"maprao_plantation_villa_1","Самуи","Вилла Maprao Plantation 1","https://cdn.ostrovok.ru/t/orig/extranet/f0/80/f08053bcd898a10fef74bbfe0b7afc1c3bfac2e0.jpeg",,6035013,0,5,"",12923.51
"samui_sky_36s","Самуи","Samui Sky 36S","https://cdn.ostrovok.ru/t/orig/second/13/fc/13fc01853f184c31ad09d98e4c48bb715b360425.jpeg",,6035013,0,5,"",11337.65
"baan_kluay_mai__luxury_pool_villa","Самуи","Baan Kluay Mai - Luxury Pool Villa","https://cdn.ostrovok.ru/t/orig/mec/da/90/da9088ea2524c0c9f8d4c48115f25969706124d8.jpeg",,6035013,4,5,"",25196.71
"samui_tonrak_residence","Самуи","Samui Tonrak Residence","https://cdn.ostrovok.ru/t/orig/second2/1389639979/074352dce1f1e29d0d0e11665a0e4315.jpg",,6035013,3.5,5,"",1888.24
"billion_hostel","Самуи","Billion Hostel","https://cdn.ostrovok.ru/t/orig/second/b7/7a/b77a020b65bb0654fdcb5d8b62609ab2c2aa5a48.jpeg",,6035013,4.5,5,"",282.42
"time_hotel","Самуи","Time Hotel","https://cdn.ostrovok.ru/t/orig/mec/hotels/10000000/9310000/9307000/9306951/9306951_19_b.jpg",,6035013,3.5,5,"",2435.31
"baan_srinimit_house__apartment","Самуи","Baan Srinimit House & Apartment","https://cdn.ostrovok.ru/t/orig/second2/1389606533/cc2fa78567b0db64235580eb37f519a6.jpg",,6035013,3,5,"",1623.11
"samui_kangaroo_homestay_","Самуи","Samui Kangaroo Homestay","https://cdn.ostrovok.ru/t/orig/carsolize/4a/3c/4a3cbd09c47fdfce46c384d35e939cea63d18e6f.jpeg",,6035013,3,5,"",2202.98
"baan_suan_bophut_samui","Самуи","Baan Suan Bophut","https://cdn.ostrovok.ru/t/orig/mec/hotels/10000000/9060000/9058900/9058856/9058856_1_b.jpg",,6035013,0,5,"",2735.99
"santiburi_beach_resort_golf__spa","Самуи","Santiburi Samui, The Leading Hotels of the World","https://cdn.ostrovok.ru/t/orig/mec/f5/1a/f51af27d63f08a940d23cae1ec0d2c9e223ca230.jpeg",,6035013,4.5,5,"",22271.86
"mankoot_plantation_villa","Самуи","Вилла Mankoot - Plantation 2","https://cdn.ostrovok.ru/t/orig/extranet/ad/1d/ad1d8214a8772f4b9495913686a5144d68593e0d.jpeg",,6035013,0,5,"",12920.60
"the_ridge_villa_6","Самуи","The Ridge Villa 6","https://cdn.ostrovok.ru/t/orig/second/5b/a5/5ba593e1cf2e1949ff9e88b08f8e8a8599101582.jpeg",,6035013,0,5,"",18550.03
"kirikayan_boutique_resort","Самуи","Kirikayan Boutique Resort","https://cdn.ostrovok.ru/t/orig/mec/55/39/55391e400b3fb83e5a6b43595338753114bc4874.jpeg",,6035013,4,5,"",6025.17
"the_ville_villa","Самуи","The Ville Villa","https://cdn.ostrovok.ru/t/orig/second/6e/59/6e59494a5f67f82d754a301ba94942c66213fa42.jpeg",,6035013,0,5,"",18550.03
"_0x2b44d","Самуи","Replay Studio Suite 96","https://cdn.ostrovok.ru/t/orig/second/68/3d/683d93465590bb6ea0247069cfb88eed44695c69.jpeg",,6035013,0,5,"",3928.51
"_0x39218","Самуи","Вилла Baan Kuno","https://cdn.ostrovok.ru/t/orig/extranet/7a/0c/7a0c51ebee0ea2000e3f0d10cf4824f409932c9b.jpeg",,6035013,0,5,"",35059.31
"_0x40139","Самуи","Le Bistrot PARIS-BANGKOK","https://cdn.ostrovok.ru/t/orig/second/ad/ed/aded43d0b1d2abde340e00adf5ccca9d8bea2cf6.jpeg",,6035013,4,5,"",2072.32
"apartamentyi_etazhi_na_stepana_razina_122","Екатеринбург","Апартаменты Этажи на Степана Разина 122","https://cdn.ostrovok.ru/t/orig/extranet/41/d7/41d7b54092e4330e9119fa63b2c84cdf42428101.jpeg",,6049238,0,5,"",2199.00
"appartamentyi_vblizi_akvaparka","Екатеринбург","Апартаменты вблизи Аквапарка","https://cdn.ostrovok.ru/t/orig/extranet/ca/a4/caa43d1ee707b4a40eb3b217af29a6c83beba2b7.jpeg",,6049238,0,5,"Бесплатный интернет,Парковка,Трансфер",2610.61
"apartamentyi_allisholl_ul_radischeva_33","Екатеринбург","Апартаменты АЛЛиС-ХОЛЛ Радищева 33","https://cdn.ostrovok.ru/t/orig/extranet/12/e8/12e831580b08d9d1fc5265e67da319cfb82d90ad.jpeg",,6049238,0,5,"",2393.00
"shejkmana_88_1623","Екатеринбург","Апартаменты Шейкмана 88 (16/23)","https://cdn.ostrovok.ru/t/orig/extranet/9c/30/9c30922fd2dddfd6593470350767c8e429f0fbf9.jpeg",,6049238,0,5,"",2875.00
"apartamentyi_etazhi_na_tramvajnom_pereulke_21","Екатеринбург","Апартаменты Этажи на Трамвайном переулке 2/1","https://cdn.ostrovok.ru/t/orig/extranet/33/9d/339ddcfa96dfb6b88a58f242fe8c1f8f2111b6c2.jpeg",,6049238,0,5,"",2199.00
"apartamenty_na_savvy_belykh1","Екатеринбург","Апартаменты на Саввы Белых, 1","https://cdn.ostrovok.ru/t/orig/extranet/87/b8/87b827d611261e39e1ba25bea2105fa925c20e58.jpeg",,6049238,0,5,"",2610.61
"art_hostel_2","Екатеринбург","Арт Хостел","https://cdn.ostrovok.ru/t/orig/extranet/media/321c721607b445ce8a1c7046ed58b535.jpg",,6049238,0,5,"",720.42
"onegin_hotel","Екатеринбург","Отель Онегин","https://cdn.ostrovok.ru/t/orig/extranet/media/80526d9db82846749f8b4a92248cdd74.jpg",,6049238,4.5,5,"",4730.87
"khostel_korona","Екатеринбург","Хостел Корона","https://cdn.ostrovok.ru/t/orig/extranet/media/975c49fe2a714556bc9c5c225f5c314d.jpg",,6049238,5,5,"",720.42
"apartments_ieropolis","Екатеринбург","Апартаменты на Белинского Ieropolis-6","https://cdn.ostrovok.ru/t/orig/extranet/4f/10/4f105b98761bf4f16ded837a55be05702c5bae68.jpeg",,6049238,0,5,"",1799.10
"dinamo_hostel_","Екатеринбург","Хостел Динамо","https://cdn.ostrovok.ru/t/orig/second/d7/9f/d79fa50f40f02c4bd0a757cec1ba976723f7187d.jpeg",,6049238,0,5,"",720.42
"apartments_tvoy_gorod","Екатеринбург","Апартаменты Твой Город на Белинского 111","https://cdn.ostrovok.ru/t/orig/extranet/50/e7/50e764c2f1a8895a386ccb823c7dbeb0038c984b.jpeg",,6049238,0,5,"Бесплатный интернет",2610.61
"apartamentyi_na_mamina_sibiryaka_8","Екатеринбург","Апартаменты на Мамина Сибиряка 8","https://cdn.ostrovok.ru/t/orig/extranet/ec/92/ec9290240abe9fac14a85b74b1cc53233bb8067d.jpeg",,6049238,0,5,"Бесплатный интернет,Трансфер",2610.61
"apartamentyi_olhovskij_park","Екатеринбург","Апартаменты Ольховский Парк","https://cdn.ostrovok.ru/t/orig/extranet/f3/08/f3080605363cdb46c94197b0dd811a7e6da0738d.jpeg",,6049238,0,5,"",1900.00
"domashnij_uyut_na_belinskogo_30_apartments","Екатеринбург","Апартаменты Домашний Уют на Белинского 30","https://cdn.ostrovok.ru/t/orig/extranet/50/9d/509d218521bad962739225d4c422fe15bc4817cd.jpeg",,6049238,0,5,"",2512.75
"hyatt_regency_ekaterinburg","Екатеринбург","Хаятт Ридженси Екатеринбург","https://cdn.ostrovok.ru/t/orig/mec/e6/50/e65071ae94ae5a5c81141b6523c0eb0c54942d8a.jpeg",5,6049238,4.5,5,"",12800.00
"soldi_guesthouse","Екатеринбург","Коттедж на Зелёном","https://cdn.ostrovok.ru/t/orig/extranet/media/5a0288de48394517acb4d868770873f9.jpg",,6049238,3.5,5,"",2166.00
"apartamentyi_allisholl_ul_stepana_razina_2","Екатеринбург","Апартаменты АЛЛиС-ХОЛЛ Степана Разина 2","https://cdn.ostrovok.ru/t/orig/extranet/cf/47/cf476a7caaa48287690c767ee6dbb074b66e2c9d.jpeg",,6049238,0,5,"",2000.00
"domashnyaya_gostinitsa_5","Екатеринбург","Domashnyaya Gostinitsa","https://cdn.ostrovok.ru/t/orig/second/4d/12/4d123ec7a50b09bb1d875a106f6dad9ff1031b4b.jpeg",,6049238,0,5,"",2011.38
"_0x2a7fc","Екатеринбург","Kovcheg de lux","https://cdn.ostrovok.ru/t/orig/second/8c/78/8c7811cec4c724bc37aea1cbe4d637ab4508bd94.jpeg",,6049238,5,5,"",2011.38
"plazaa_inn","Гоа","Plazaa Inn","https://cdn.ostrovok.ru/t/orig/second/9b/cc/9bcc7e9e1f73a4ee295bfe4a0651461f3a7205d6.jpeg",,6049928,2,5,"",2807.35
"novotel_goa_shrem_resort","Гоа","Novotel Goa Shrem","https://cdn.ostrovok.ru/t/orig/second/81/52/815250dafba9084d0e456a0e235f0c894ae2afed.jpeg",,6049928,4.5,5,"",8881.63
"pousada_donaciana_wooden_cottages_2","Гоа","Pousada Donaciana Wooden Cottages","https://cdn.ostrovok.ru/t/orig/carsolize/1b/be/1bbe4282a8760c2b02cfc4ba1acce081deec5523.jpeg",,6049928,0,5,"",1848.75
"palmsntides","Гоа","Palmsntides","https://cdn.ostrovok.ru/t/orig/carsolize/0b/d6/0bd6afd72f0caac41a0c22482c478f0b0cc64c8d.jpeg",,6049928,3,5,"",3959.24
"ruby_residency_3","Гоа","Ruby Residency","https://cdn.ostrovok.ru/t/orig/second/a6/32/a6322d1241c1d0bb846e958ca857d38d3f4f1cf8.jpeg",,6049928,0,5,"",3955.08
"alida_house","Гоа","Alida House","https://cdn.ostrovok.ru/t/orig/second/2b/ac/2bac39f050bc829d2870dad52fed8b20cb5f9dbe.jpeg",,6049928,0,5,"",4317.40
"betelnut_inn_mrkt_by_adore","Гоа","Betelnut Inn Mrkt by Adore","https://cdn.ostrovok.ru/t/orig/carsolize/b7/cc/b7cc26fff98a6b8198472c4710b842580ba81858.jpeg",,6049928,4.5,5,"",2091.29
"the_red_house_15","Гоа","The Red House","https://cdn.ostrovok.ru/t/orig/second/1f/2d/1f2d64d53626e495303fa3696a87d293a2b01ce0.jpeg",,6049928,0,5,"",4317.40
"yo_yo_goa_the_apartment_hotel","Гоа","Yo Yo Goa - The Apartment Hotel","https://cdn.ostrovok.ru/t/orig/content/fc/7c/fc7cf3d4345da9e34dce6528a7b1e009013ed4a7.jpeg",,6049928,0,5,"Бар/Ресторан",2060.29
"_0x31f3d","Гоа","Thomsan House","https://cdn.ostrovok.ru/t/orig/second/bf/be/bfbe06d6b2aacd40b88a83091e22c1b96e263194.jpeg",,6049928,0,5,"",4317.40
"hawaiithe_seaside_village_retreatgoa","Гоа","Hawaii The Sea Side Village Retreat","https://cdn.ostrovok.ru/t/orig/mec/hotels/9000000/8350000/8345800/8345738/8345738_29_b.jpg",,6049928,4,5,"",3959.24
"boatys_beach_cottages","Гоа","Boaty's Beach Cottages","https://cdn.ostrovok.ru/t/orig/second/66/7d/667d3584e775d9efbede75960b60c3c91eb74142.jpeg",,6049928,0,5,"",4317.40
"swimsea_beach_resort","Гоа","Swimsea Beach Resort (A Beach Property)","https://cdn.ostrovok.ru/t/orig/mec/hotels/3000000/2680000/2670200/2670183/2670183_33_b.jpg",,6049928,3.5,5,"",2699.00
"arambol_plaza_beach_resort","Гоа","Arambol Plaza Beach Resort","https://cdn.ostrovok.ru/t/orig/ostrovok/06/c9/06c91cab3735d295b5305f0b03f4edfc63f27b1c.jpeg",,6049928,3.5,5,"",2777.27
"hotel_calangute_towers","Гоа","Hotel Calangute Towers","https://cdn.ostrovok.ru/t/orig/second/c5/39/c539dc7e8e88e4b642ef96f30e74b071fa567383.jpeg",,6049928,4,5,"",3560.85
"las_palmas_9","Гоа","Las Palmas","https://cdn.ostrovok.ru/t/orig/carsolize/3f/fb/3ffb7d32cfd568e52cddfba33927daba2b7126ec.jpeg",,6049928,0,5,"",8344.40
"savitri_guest_house","Гоа","Savitri Guest House","https://cdn.ostrovok.ru/t/orig/second/f0/d6/f0d609eca0e0b63f159d7b29773548cf26c4e1ea.jpeg",,6049928,0,5,"",3818.52
"lotus_beach_resort","Гоа","Lotus Beach Resort","https://cdn.ostrovok.ru/t/orig/content/e7/bd/e7bd783b1dad3515c402bc99067d465ab9ff80b7.jpeg",,6049928,3.5,5,"",2349.23
"grand_hyatt_goa","Гоа","Grand Hyatt Goa","https://cdn.ostrovok.ru/t/orig/second/55/cf/55cfdd20820fe7f4f0b06f5ba9b857db85b4731a.jpeg",,6049928,4.5,5,"",10528.99
"tutti_garden_bungalows","Гоа","Tutti Garden Bungalows","https://cdn.ostrovok.ru/t/orig/second/5b/43/5b4342e5c6e1eec209c393b7faab218b5bd56c46.jpeg",,6049928,4.5,5,"",999.17
"bob_marley_hostel","Хургада","Bob Marley Hostel","https://cdn.ostrovok.ru/t/orig/second/90/20/902017f72d53fcb8b027dfb9d11c393021ea19ac.jpeg",,6051294,2,5,"",1281.49
"les_rois_hotel","Хургада","Les Rois Hotel","https://cdn.ostrovok.ru/t/orig/second2/1391461337/402da9f8601166dd4215f687ba506bb4.jpg",,6051294,2,5,"",2213.80
"aida_suites","Хургада","Aida Suites","https://cdn.ostrovok.ru/t/orig/carsolize/84/f4/84f460e92a3d44b656d5683fa2354faf1c7ec79a.jpeg",,6051294,0,5,"",744.86
"triton_empire_hotel_4","Хургада","Royal Star Empire Hotel","https://cdn.ostrovok.ru/t/orig/laterooms/hotelphotos/laterooms/179067/gallery/the-three-corners-triton-empire-hotel-hurghada_180520090807018289.jpg",,6051294,0,5,"",1649.31
"steigenberger_aqua_magic_red_sea","Хургада","Steigenberger Aqua Magic Red Sea","https://cdn.ostrovok.ru/t/orig/second/a2/36/a2367ea548198e53281645fa320cb54858d562bd.jpeg",,6051294,4.5,5,"",8378.72
"premier_romance_boutique_hotel__spa_resort__2","Хургада","Premier Romance Boutique Hotel & Spa - Adults Only","https://cdn.ostrovok.ru/t/orig/carsolize/92/b2/92b259c7f30fa76f4fe0697adec09fed6034c48b.jpeg",,6051294,5,5,"",9659.28
"albatros_palace_resort_4","Хургада","Albatros Palace Resort Hurghada","https://cdn.ostrovok.ru/t/orig/ostrovok/53/5a/535a5a54bb8db39129cf5abcd5300626cb7c749e.jpeg",,6051294,4.5,5,"",6913.65
"time_suites_azzurra_sahl_hasheesh_2","Хургада","AZZURRA SAHL HASHEESH SUITE","https://cdn.ostrovok.ru/t/orig/second2/1389669859/dfa674e42753d8d75186e43ff4a00d56.jpg",,6051294,4,5,"",1798.57
"sea_world_resort_formerly_aqua_blu_resort","Хургада","Sea World Resort","https://cdn.ostrovok.ru/t/orig/second2/1430214856/5b001e7b7f2157a05cb12a6e876bff12.jpg",,6051294,4,5,"",4081.13
"old_palace_resort__2","Хургада","Old Palace Resort Sahl Hasheesh","https://cdn.ostrovok.ru/t/orig/ostrovok/bd/b8/bdb864b6419afc0624169cdebc606faba18b0e08.jpeg",,6051294,4.5,5,"",7430.81
"old_palace_resort_sahl_hasheesh_2","Хургада","Old Palace Resort Sahl Hasheesh","https://cdn.ostrovok.ru/t/orig/ostrovok/0c/a0/0ca06da98af52d4553758e3bde5079e808751033.jpeg",,6051294,0,5,"",5698.00
"samaka_comfort_","Хургада","El Samaka Comfort Hotel","https://cdn.ostrovok.ru/t/orig/ostrovok/a2/1b/a21b36f4138cadd629361424920d05ecf3cd62c1.jpeg",,6051294,0,5,"",1286.88
"golden_5_paradise_hotel__resort","Хургада","Golden 5 Paradise Resort","https://cdn.ostrovok.ru/t/orig/second/4f/8e/4f8e8b3b2a27dfff646b21f9592fefb410be6ea2.jpeg",,6051294,1.5,5,"",4388.73
"green_garden_resort_2","Хургада","Апартаменты Green Garden Resort","https://cdn.ostrovok.ru/t/orig/extranet/32/56/325677ab938a6015756a98fcf9bb4b65874ffd48.jpeg",,6051294,4.5,5,"",1802.68
"marriott_beach_resort_4","Хургада","Хургада Марриотт Ред Си Резорт","https://cdn.ostrovok.ru/t/orig/ostrovok/a6/11/a6112f66a7026b24948948be00400ef23fa83379.jpeg",,6051294,4.5,5,"",5787.43
"amc_royal_hotel","Хургада","AMC Royal Hotel","https://cdn.ostrovok.ru/t/orig/ostrovok/f5/76/f576481dfb0a05a72dde9d9bb19e32bd2dc4bae0.jpeg",,6051294,4,5,"",2596.00
"samaka_beach_resort_4","Хургада","Desert Inn Hurghada Resort","https://cdn.ostrovok.ru/t/orig/carsolize/53/28/5328eeb73cd316dfc3823ede5d9a54924746b236.jpeg",,6051294,2,5,"",1379.00
"minamark_beach_resort_3","Хургада","Minamark Resort & Spa","https://cdn.ostrovok.ru/t/orig/second2/1389673665/d05a09c2064e099517a3ba34a60afacb.jpg",,6051294,4,5,"",2125.50
"onebedroom_chalet_at_stella_makadi_resort","Хургада","One-Bedroom Chalet at Stella Makadi Resort","https://cdn.ostrovok.ru/t/orig/second/c8/19/c819862e3384c1900f002569f1e0697801b7c714.jpeg",,6051294,4,5,"",974.12
"sapphire_suites_hotel","Хургада","Golden 5 Sapphire Suites Hotel","https://cdn.ostrovok.ru/t/orig/second/f2/45/f24544db4d5ab91c9c2a60a4125240ea2b9a7d84.jpeg",,6051294,1.5,5,"",5493.72
"tamra_beach_resort_2","Шаркс Бей","Tamra Beach Resort","https://cdn.ostrovok.ru/t/orig/second2/1430222284/ebc5b05d0f6c0004368f590515402bc9.jpg",,6051298,5,5,"",7219.86
"concorde_el_salam_hotel_sharm_el_seikh","Шаркс Бей","Concorde El Salam Hotel Sharm El Sheikh","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/810000/802000/801925/801925_175_b.jpg",,6051298,0,5,"",4231.69
"radisson_blu_resort_sharm_el_sheikh_4","Шаркс Бей","Parrotel Beach Resort","https://cdn.ostrovok.ru/t/orig/second/a0/5a/a05a9dcc3e30f36b7f39ec1a40e880c758d7a41c.jpeg",,6051298,0,5,"",4048.96
"laguna_vista_beach_resort","Шаркс Бей","Laguna Vista Garden Resort","https://cdn.ostrovok.ru/t/orig/second/b7/ce/b7ce5de75134e9889fe1090e1c3079541c9046ae.jpeg",,6051298,4,5,"",7185.14
"rixos_seagate_sharm__all_inclusive","Шаркс Бей","Rixos Seagate Sharm- Ультра Все Включено","https://cdn.ostrovok.ru/t/orig/mec/2f/cd/2fcdb9c9f7c0740bc3398ef31ec29441fb297023.jpeg",,6051298,5,5,"",19482.42
"nubian_island","Шаркс Бей","Nubian Island Hotel","https://cdn.ostrovok.ru/t/orig/second/16/cf/16cfa358d0db05c9e8a6ed7ab5a81a1f9fafd239.jpeg",,6051298,4.5,5,"",4938.63
"laguna_vista_residence_apartment","Шаркс Бей","Апартаменты Laguna Vista Residence","https://cdn.ostrovok.ru/t/orig/extranet/a7/f4/a7f4192c4f2e5a10a49834d5414b33b8b404213a.jpeg",,6051298,0,5,"",4442.50
"rehana_royal_prestige_spa","Шаркс Бей","Rehana Royal Prestige & Spa","https://cdn.ostrovok.ru/t/orig/second/db/00/db00f19215c44742afeab17c425307e1ae4972d6.jpeg",,6051298,0,5,"",7366.02
"regency_plaza_resort_2","Шаркс Бей","Regency Plaza Aqua Park And Spa Resort","https://cdn.ostrovok.ru/t/orig/ostrovok/14/76/1476840d323bb6ecd354efc80abd833c773c3802.jpeg",,6051298,4,5,"",3256.16
"sharm_grand_plaza_resort","Шаркс Бей","Sharm Grand Plaza","https://cdn.ostrovok.ru/t/orig/second/2a/68/2a6860235b052b2a27aef2fd44d51be66e24bba9.jpeg",,6051298,4,5,"",5751.42
"aurora_oriental_resort_sharm_el_sheikh_3","Шаркс Бей","Aurora Oriental Resort Sharm El Sheikh","https://cdn.ostrovok.ru/t/orig/second/24/a4/24a4f01a0c107f8d23a5c0a0d6e22d9a551d8215.jpeg",,6051298,4.5,5,"",2578.27
"amar_sina","Шаркс Бей","Amar Sina","https://cdn.ostrovok.ru/t/orig/carsolize/82/3f/823f1727244b254cb7abb0dd8344e5bfc127de48.jpeg",,6051298,3.5,5,"",566.29
"aqua_hotel_resort_and_spa","Шаркс Бей","Aqua Hotel Resort & Spa","https://cdn.ostrovok.ru/t/orig/ostrovok/bb/87/bb87ee18aed593c3301e7d5da34cd348c1ac7ba3.jpeg",,6051298,4.5,5,"",3136.00
"hyatt_regency_sharm_el_sheikh","Шаркс Бей","Hyatt Regency Sharm El Sheikh","https://cdn.ostrovok.ru/t/orig/mec/5e/39/5e39fb24c14e7c1d77edfd11e72a150d8f91c2a8.jpeg",,6051298,4.5,5,"",6958.38
"sea_club_aqua_park_spa","Шаркс Бей","Sea Club Aqua Park & Spa","https://cdn.ostrovok.ru/t/orig/second/a0/81/a08175e8eb65aa7835917d40c0d11564e5df8154.jpeg",,6051298,4.5,5,"",5901.25
"laguna_vista_garden","Шаркс Бей","Laguna Vista Garden Resort","https://cdn.ostrovok.ru/t/orig/ostrovok/95/22/9522037377ff9467451057b6f3f76bf2b766598f.jpeg",,6051298,4.5,5,"",7366.02
"villa_shahrazad_sharm_el_sheikh_","Шаркс Бей","Villa Shahrazad Sharm El Sheikh","https://cdn.ostrovok.ru/t/orig/second/bd/f3/bdf32944c37e594aec3e671c2e22a0f5769caefb.jpeg",,6051298,0,5,"",6238.65
"jaz_mirabel_resort_4","Шаркс Бей","Jaz Mirabel Resort","https://cdn.ostrovok.ru/t/orig/mec/07/f2/07f20b814a48c3918d737e68b1949cb6ce17645b.jpeg",,6051298,4.5,5,"",6085.94
"domina_coral_bay_aquamarine_pool","Шарм-эль-Шейх","Domina Coral Bay Aquamarine Pool","https://cdn.ostrovok.ru/t/orig/carsolize/9f/2b/9f2b1a79088e6ddc34a20bc248488982fcbd9f4a.jpeg",,6051298,4,5,"",2896.22
